96.19, 170.00, 0.50
96.10, 166.44, 0.50
96.39, 162.85, 0.50
97.06, 159.30, 0.50
98.10, 155.80, 0.50
99.52, 152.40, 0.50
101.30, 149.15, 0.50
103.43, 146.07, 0.50
105.89, 143.22, 0.50
108.65, 140.62, 0.50
111.70, 138.30, 0.50
115.00, 136.31, 0.50
118.52, 134.65, 0.50
122.21, 133.37, 0.50
126.06, 132.47, 0.50
130.00, 131.97, 0.50
134.01, 131.90, 0.50
138.03, 132.24, 0.50
142.02, 133.01, 0.50
145.94, 134.21, 0.50
149.74, 135.82, 0.50
153.37, 137.83, 0.50
156.80, 140.23, 0.50
159.98, 143.00, 0.50
162.88, 146.11, 0.50
165.45, 149.53, 0.50
167.67, 153.23, 0.50
169.50, 157.17, 0.50
170.91, 161.30, 0.50
171.90, 165.60, 0.50
172.43, 170.00, 0.50
172.67, 172.24, 0.50
172.79, 174.50, 0.50
172.79, 176.78, 0.50
172.68, 179.07, 0.50
172.44, 181.37, 0.50
172.07, 183.67, 0.50
171.58, 185.96, 0.50
170.97, 188.24, 0.50
170.23, 190.50, 0.50
169.37, 192.73, 0.50
168.39, 194.93, 0.50
167.28, 197.09, 0.50
166.05, 199.19, 0.50
164.71, 201.25, 0.50
163.24, 203.24, 0.50
161.67, 205.17, 0.50
159.98, 207.02, 0.50
158.19, 208.79, 0.50
156.29, 210.48, 0.50
154.29, 212.07, 0.50
152.20, 213.57, 0.50
150.02, 214.96, 0.50
147.75, 216.25, 0.50
145.41, 217.42, 0.50
142.99, 218.47, 0.50
140.50, 219.39, 0.50
137.95, 220.19, 0.50
135.34, 220.86, 0.50
132.69, 221.39, 0.50
130.00, 221.79, 0.50
127.27, 222.04, 0.50
124.52, 222.15, 0.50
121.74, 222.12, 0.50
118.96, 221.93, 0.50
116.17, 221.60, 0.50
113.39, 221.12, 0.50
110.62, 220.49, 0.50
107.87, 219.71, 0.50
105.15, 218.78, 0.50
102.46, 217.70, 0.50
99.82, 216.47, 0.50
97.23, 215.10, 0.50
94.71, 213.58, 0.50
92.25, 211.92, 0.50
89.87, 210.13, 0.50
87.57, 208.20, 0.50
85.37, 206.14, 0.50
83.27, 203.95, 0.50
81.27, 201.64, 0.50
79.38, 199.22, 0.50
77.62, 196.69, 0.50
75.98, 194.05, 0.50
74.48, 191.31, 0.50
73.11, 188.48, 0.50
71.89, 185.57, 0.50
70.81, 182.58, 0.50
69.89, 179.52, 0.50
69.13, 176.39, 0.50
68.53, 173.22, 0.50
68.10, 170.00, 0.50
67.84, 166.74, 0.50
67.74, 163.45, 0.50
67.82, 160.15, 0.50
68.08, 156.84, 0.50
68.51, 153.52, 0.50
69.12, 150.22, 0.50
69.91, 146.93, 0.50
70.87, 143.67, 0.50
72.01, 140.45, 0.50
73.33, 137.28, 0.50
74.82, 134.16, 0.50
76.48, 131.11, 0.50
78.31, 128.14, 0.50
80.30, 125.25, 0.50
82.46, 122.45, 0.50
84.77, 119.76, 0.50
87.23, 117.18, 0.50
89.84, 114.72, 0.50
92.59, 112.39, 0.50
95.47, 110.19, 0.50
98.49, 108.14, 0.50
101.62, 106.24, 0.50
104.86, 104.50, 0.50
108.21, 102.92, 0.50
111.65, 101.51, 0.50
115.19, 100.29, 0.50
118.80, 99.24, 0.50
122.48, 98.38, 0.50
126.22, 97.71, 0.50
130.00, 97.24, 0.50
133.83, 96.96, 0.50
137.69, 96.89, 0.50
141.56, 97.02, 0.50
145.45, 97.36, 0.50
149.32, 97.90, 0.50
153.19, 98.65, 0.50
157.03, 99.61, 0.50
160.83, 100.77, 0.50
164.58, 102.14, 0.50
168.28, 103.71, 0.50
171.91, 105.48, 0.50
175.45, 107.45, 0.50
178.90, 109.62, 0.50
182.26, 111.97, 0.50
185.49, 114.51, 0.50
188.61, 117.23, 0.50
191.59, 120.13, 0.50
194.43, 123.19, 0.50
197.12, 126.42, 0.50
199.65, 129.79, 0.50
202.01, 133.32, 0.50
204.19, 136.98, 0.50
206.18, 140.76, 0.50
207.98, 144.67, 0.50
209.58, 148.68, 0.50
210.98, 152.79, 0.50
212.16, 156.99, 0.50
213.12, 161.27, 0.50
213.86, 165.61, 0.50
214.38, 170.01, 0.50
214.66, 174.44, 0.50
214.71, 178.91, 0.50
214.52, 183.39, 0.50
214.10, 187.88, 0.50
213.44, 192.36, 0.50
212.54, 196.83, 0.50
211.40, 201.25, 0.50
210.02, 205.64, 0.50
208.41, 209.96, 0.50
208.41, 220.02, 1.00
208.72, 220.20, 1.00
209.06, 220.73, 1.00
209.46, 221.61, 1.00
209.96, 222.81, 1.00
210.58, 224.32, 1.00
211.34, 226.09, 1.00
212.27, 228.09, 1.00
213.38, 230.28, 1.00
214.68, 232.61, 1.00
216.17, 235.04, 1.00
217.84, 237.50, 1.00
219.70, 239.95, 1.00
221.72, 242.33, 1.00
223.88, 244.60, 1.00
226.16, 246.71, 1.00
228.53, 248.61, 1.00
230.95, 250.25, 1.00
233.38, 251.62, 1.00
235.78, 252.67, 1.00
238.11, 253.38, 1.00
240.32, 253.73, 1.00
242.38, 253.72, 1.00
244.22, 253.35, 1.00
245.82, 252.62, 1.00
247.14, 251.53, 1.00
248.14, 250.12, 1.00
248.80, 248.41, 1.00
249.09, 246.42, 1.00
248.99, 244.20, 1.00
248.50, 241.77, 1.00
247.61, 239.19, 1.00
246.33, 236.51, 1.00
244.67, 233.76, 1.00
242.65, 230.99, 1.00
240.29, 228.25, 1.00
237.63, 225.58, 1.00
234.72, 223.02, 1.00
231.59, 220.61, 1.00
228.29, 218.38, 1.00
224.87, 216.36, 1.00
221.40, 214.57, 1.00
217.93, 213.02, 1.00
214.51, 211.72, 1.00
211.21, 210.68, 1.00
208.07, 209.89, 1.00
205.16, 209.33, 1.00
202.51, 209.00, 1.00
200.18, 208.88, 1.00
198.19, 208.93, 1.00
196.58, 209.12, 1.00
195.37, 209.43, 1.00
194.59, 209.81, 1.00
194.23, 210.23, 1.00
194.29, 210.66, 1.00
194.78, 211.04, 1.00
195.67, 211.36, 1.00
196.94, 211.57, 1.00
198.55, 211.64, 1.00
200.48, 211.56, 1.00
202.68, 211.30, 1.00
205.11, 210.84, 1.00
207.70, 210.17, 1.00
210.42, 209.30, 1.00
213.20, 208.22, 1.00
215.99, 206.94, 1.00
218.73, 205.48, 1.00
221.38, 203.87, 1.00
223.88, 202.12, 1.00
226.18, 200.27, 1.00
228.25, 198.35, 1.00
230.05, 196.41, 1.00
231.56, 194.49, 1.00
232.73, 192.62, 1.00
233.57, 190.86, 1.00
234.07, 189.24, 1.00
234.22, 187.81, 1.00
234.02, 186.61, 1.00
233.50, 185.67, 1.00
232.67, 185.02, 1.00
231.55, 184.69, 1.00
230.19, 184.70, 1.00
228.61, 185.07, 1.00
226.85, 185.79, 1.00
224.95, 186.87, 1.00
222.96, 188.30, 1.00
220.93, 190.06, 1.00
218.89, 192.14, 1.00
216.89, 194.50, 1.00
214.96, 197.11, 1.00
213.15, 199.92, 1.00
211.49, 202.90, 1.00
210.00, 205.99, 1.00
208.71, 209.13, 1.00
207.64, 212.28, 1.00
206.78, 215.38, 1.00
206.16, 218.37, 1.00
205.76, 221.19, 1.00
205.58, 223.81, 1.00
205.60, 226.16, 1.00
205.81, 228.21, 1.00
206.17, 229.92, 1.00
206.67, 231.26, 1.00
207.26, 232.19, 1.00
207.92, 232.71, 1.00
208.60, 232.81, 1.00
209.27, 232.48, 1.00
209.90, 231.72, 1.00
210.44, 230.56, 1.00
210.87, 229.02, 1.00
211.15, 227.11, 1.00
211.26, 224.89, 1.00
211.17, 222.38, 1.00
210.87, 219.64, 1.00
210.34, 216.72, 1.00
209.59, 213.67, 1.00
208.61, 210.54, 1.00
207.41, 207.38, 1.00
206.01, 204.26, 1.00
204.42, 201.23, 1.00
202.68, 198.34, 1.00
200.80, 195.64, 1.00
198.83, 193.17, 1.00
196.80, 190.96, 1.00
194.76, 189.06, 1.00
192.75, 187.48, 1.00
190.81, 186.25, 1.00
188.99, 185.37, 1.00
187.33, 184.85, 1.00
185.86, 184.69, 1.00
184.64, 184.87, 1.00
183.68, 185.38, 1.00
183.02, 186.20, 1.00
182.68, 187.29, 1.00
182.68, 188.62, 1.00
183.03, 190.16, 1.00
183.72, 191.87, 1.00
184.75, 193.69, 1.00
186.12, 195.60, 1.00
187.79, 197.53, 1.00
189.75, 199.47, 1.00
191.96, 201.35, 1.00
194.38, 203.14, 1.00
196.98, 204.82, 1.00
199.69, 206.35, 1.00
202.47, 207.71, 1.00
205.26, 208.87, 1.00
208.01, 209.84, 1.00
210.67, 210.59, 1.00
213.18, 211.14, 1.00
215.49, 211.49, 1.00
217.55, 211.65, 1.00
219.31, 211.63, 1.00
220.74, 211.48, 1.00
221.80, 211.20, 1.00
222.47, 210.84, 1.00
222.72, 210.42, 1.00
222.56, 209.99, 1.00
221.96, 209.59, 1.00
220.94, 209.24, 1.00
219.51, 208.99, 1.00
217.69, 208.86, 1.00
215.51, 208.91, 1.00
212.99, 209.14, 1.00
210.19, 209.58, 1.00
207.15, 210.26, 1.00
203.92, 211.19, 1.00
200.55, 212.37, 1.00
197.10, 213.81, 1.00
193.62, 215.49, 1.00
190.18, 217.40, 1.00
186.82, 219.54, 1.00
183.61, 221.87, 1.00
180.60, 224.36, 1.00
177.82, 226.97, 1.00
175.33, 229.68, 1.00
173.16, 232.43, 1.00
171.34, 235.19, 1.00
169.89, 237.90, 1.00
168.83, 240.53, 1.00
168.17, 243.01, 1.00
167.90, 245.32, 1.00
168.02, 247.41, 1.00
168.51, 249.24, 1.00
169.37, 250.78, 1.00
170.55, 252.00, 1.00
172.03, 252.88, 1.00
173.77, 253.40, 1.00
175.73, 253.56, 1.00
177.88, 253.35, 1.00
180.16, 252.79, 1.00
182.53, 251.87, 1.00
184.95, 250.64, 1.00
187.37, 249.10, 1.00
189.76, 247.29, 1.00
192.08, 245.26, 1.00
194.30, 243.05, 1.00
196.38, 240.70, 1.00
198.30, 238.26, 1.00
200.05, 235.79, 1.00
201.61, 233.33, 1.00
202.98, 230.94, 1.00
204.16, 228.67, 1.00
205.16, 226.57, 1.00
205.99, 224.68, 1.00
206.66, 223.05, 1.00
207.19, 221.70, 1.00
207.63, 220.66, 1.00
207.98, 219.96, 1.00
208.28, 219.62, 1.00
242.00, 360.00, 0.50
242.14, 360.22, 0.50
242.25, 360.48, 0.50
242.33, 360.76, 0.50
242.38, 361.06, 0.50
242.39, 361.38, 0.50
242.36, 361.71, 0.50
242.28, 362.05, 0.50
242.16, 362.40, 0.50
241.99, 362.73, 0.50
241.77, 363.06, 0.50
241.50, 363.38, 0.50
241.19, 363.67, 0.50
240.83, 363.93, 0.50
240.44, 364.15, 0.50
240.00, 364.34, 0.50
239.53, 364.48, 0.50
239.03, 364.56, 0.50
238.51, 364.59, 0.50
237.97, 364.56, 0.50
237.42, 364.47, 0.50
236.87, 364.31, 0.50
236.32, 364.08, 0.50
235.79, 363.79, 0.50
235.28, 363.43, 0.50
234.80, 363.00, 0.50
234.36, 362.51, 0.50
233.97, 361.96, 0.50
233.63, 361.35, 0.50
233.35, 360.70, 0.50
233.14, 360.00, 0.50
233.00, 359.26, 0.50
232.94, 358.50, 0.50
232.97, 357.72, 0.50
233.09, 356.92, 0.50
233.29, 356.13, 0.50
233.59, 355.34, 0.50
233.98, 354.58, 0.50
234.46, 353.84, 0.50
235.02, 353.15, 0.50
235.68, 352.51, 0.50
236.41, 351.93, 0.50
237.21, 351.42, 0.50
238.09, 351.00, 0.50
239.02, 350.66, 0.50
240.00, 350.43, 0.50
241.02, 350.29, 0.50
242.07, 350.27, 0.50
243.13, 350.36, 0.50
244.20, 350.56, 0.50
245.26, 350.89, 0.50
246.30, 351.33, 0.50
247.30, 351.90, 0.50
248.25, 352.57, 0.50
249.14, 353.36, 0.50
249.95, 354.26, 0.50
250.67, 355.25, 0.50
251.30, 356.33, 0.50
251.81, 357.49, 0.50
252.21, 358.72, 0.50
252.48, 360.00, 0.50
252.61, 361.32, 0.50
252.59, 362.68, 0.50
252.44, 364.04, 0.50
252.13, 365.40, 0.50
251.68, 366.74, 0.50
251.07, 368.05, 0.50
250.32, 369.30, 0.50
249.43, 370.48, 0.50
248.41, 371.57, 0.50
247.26, 372.57, 0.50
245.99, 373.45, 0.50
244.61, 374.20, 0.50
243.15, 374.81, 0.50
241.60, 375.27, 0.50
240.00, 375.56, 0.50
238.35, 375.69, 0.50
236.68, 375.64, 0.50
234.99, 375.41, 0.50
233.32, 375.00, 0.50
231.68, 374.40, 0.50
230.10, 373.63, 0.50
228.58, 372.68, 0.50
227.15, 371.57, 0.50
225.84, 370.29, 0.50
224.65, 368.86, 0.50
223.61, 367.30, 0.50
222.72, 365.61, 0.50
222.01, 363.82, 0.50
221.49, 361.95, 0.50
221.16, 360.00, 0.50
221.04, 358.01, 0.50
221.13, 355.99, 0.50
221.44, 353.97, 0.50
221.96, 351.97, 0.50
222.70, 350.01, 0.50
223.66, 348.13, 0.50
224.82, 346.33, 0.50
226.18, 344.65, 0.50
227.72, 343.10, 0.50
229.44, 341.71, 0.50
231.31, 340.49, 0.50
233.33, 339.46, 0.50
235.46, 338.65, 0.50
237.69, 338.06, 0.50
240.00, 337.70, 0.50
242.36, 337.59, 0.50
244.74, 337.72, 0.50
247.11, 338.11, 0.50
249.46, 338.76, 0.50
251.75, 339.65, 0.50
253.95, 340.80, 0.50
256.05, 342.18, 0.50
258.00, 343.79, 0.50
259.79, 345.62, 0.50
261.40, 347.64, 0.50
262.80, 349.85, 0.50
263.97, 352.21, 0.50
264.90, 354.71, 0.50
265.56, 357.31, 0.50
265.95, 360.00, 0.50
266.06, 362.74, 0.50
265.87, 365.50, 0.50
265.40, 368.25, 0.50
264.62, 370.96, 0.50
263.56, 373.60, 0.50
262.22, 376.14, 0.50
260.60, 378.55, 0.50
258.72, 380.79, 0.50
256.59, 382.84, 0.50
254.24, 384.67, 0.50
251.69, 386.26, 0.50
248.96, 387.59, 0.50
246.08, 388.63, 0.50
243.09, 389.36, 0.50
240.00, 389.79, 0.50
236.86, 389.89, 0.50
233.70, 389.65, 0.50
230.55, 389.08, 0.50
227.45, 388.18, 0.50
224.45, 386.94, 0.50
221.56, 385.38, 0.50
218.83, 383.51, 0.50
216.29, 381.35, 0.50
213.97, 378.91, 0.50
211.90, 376.22, 0.50
210.11, 373.31, 0.50
208.62, 370.19, 0.50
207.46, 366.92, 0.50
206.65, 363.51, 0.50
206.19, 360.00, 0.50
206.10, 356.44, 0.50
206.39, 352.85, 0.50
207.06, 349.29, 0.50
208.10, 345.80, 0.50
209.52, 342.40, 0.50
211.30, 339.15, 0.50
213.43, 336.07, 0.50
215.89, 333.22, 0.50
218.65, 330.62, 0.50
221.70, 328.30, 0.50
225.00, 326.31, 0.50
228.52, 324.65, 0.50
232.21, 323.37, 0.50
236.06, 322.47, 0.50
240.00, 321.98, 0.50
244.01, 321.90, 0.50
248.03, 322.24, 0.50
252.02, 323.01, 0.50
255.94, 324.21, 0.50
259.74, 325.82, 0.50
263.37, 327.83, 0.50
266.80, 330.23, 0.50
269.98, 333.00, 0.50
272.88, 336.11, 0.50
275.45, 339.53, 0.50
277.67, 343.23, 0.50
279.50, 347.17, 0.50
280.91, 351.30, 0.50
281.90, 355.60, 0.50
282.43, 360.00, 0.50
282.67, 362.24, 0.50
282.79, 364.50, 0.50
282.79, 366.78, 0.50
282.68, 369.07, 0.50
282.44, 371.37, 0.50
282.07, 373.67, 0.50
281.58, 375.96, 0.50
280.97, 378.24, 0.50
280.23, 380.50, 0.50
279.37, 382.73, 0.50
278.39, 384.93, 0.50
277.28, 387.09, 0.50
276.05, 389.19, 0.50
274.71, 391.25, 0.50
273.24, 393.24, 0.50
271.67, 395.17, 0.50
269.98, 397.02, 0.50
268.19, 398.79, 0.50
266.29, 400.48, 0.50
264.29, 402.07, 0.50
262.20, 403.57, 0.50
260.02, 404.96, 0.50
257.75, 406.25, 0.50
255.41, 407.42, 0.50
252.99, 408.47, 0.50
250.50, 409.39, 0.50
247.95, 410.19, 0.50
245.34, 410.86, 0.50
242.69, 411.39, 0.50
240.00, 411.79, 0.50
237.27, 412.04, 0.50
234.52, 412.15, 0.50
231.74, 412.12, 0.50
228.96, 411.93, 0.50
226.17, 411.60, 0.50
223.39, 411.12, 0.50
220.62, 410.49, 0.50
217.87, 409.71, 0.50
215.15, 408.78, 0.50
212.46, 407.70, 0.50
209.82, 406.47, 0.50
207.23, 405.10, 0.50
204.71, 403.58, 0.50
202.25, 401.92, 0.50
199.87, 400.13, 0.50
197.57, 398.20, 0.50
195.37, 396.14, 0.50
193.27, 393.95, 0.50
191.27, 391.64, 0.50
189.38, 389.22, 0.50
187.62, 386.69, 0.50
185.98, 384.05, 0.50
184.48, 381.31, 0.50
183.11, 378.48, 0.50
181.89, 375.57, 0.50
180.81, 372.58, 0.50
179.89, 369.52, 0.50
179.13, 366.39, 0.50
178.53, 363.22, 0.50
178.10, 360.00, 0.50
177.84, 356.74, 0.50
177.74, 353.45, 0.50
177.82, 350.15, 0.50
178.08, 346.84, 0.50
178.51, 343.52, 0.50
179.12, 340.22, 0.50
179.91, 336.93, 0.50
180.87, 333.67, 0.50
182.01, 330.45, 0.50
183.33, 327.28, 0.50
184.82, 324.16, 0.50
186.48, 321.11, 0.50
188.31, 318.14, 0.50
190.30, 315.25, 0.50
192.46, 312.45, 0.50
194.77, 309.76, 0.50
197.23, 307.18, 0.50
199.84, 304.72, 0.50
202.59, 302.39, 0.50
205.47, 300.19, 0.50
208.49, 298.14, 0.50
211.62, 296.24, 0.50
214.86, 294.50, 0.50
218.21, 292.92, 0.50
221.65, 291.51, 0.50
225.19, 290.29, 0.50
228.80, 289.24, 0.50
232.48, 288.38, 0.50
236.22, 287.71, 0.50
240.00, 287.24, 0.50
243.83, 286.96, 0.50
247.69, 286.89, 0.50
251.56, 287.02, 0.50
255.45, 287.36, 0.50
259.32, 287.90, 0.50
263.19, 288.65, 0.50
267.03, 289.61, 0.50
270.83, 290.77, 0.50
274.58, 292.14, 0.50
278.28, 293.71, 0.50
281.91, 295.48, 0.50
285.45, 297.45, 0.50
288.90, 299.62, 0.50
292.26, 301.97, 0.50
295.49, 304.51, 0.50
298.61, 307.24, 0.50
301.59, 310.13, 0.50
304.43, 313.19, 0.50
307.12, 316.42, 0.50
309.65, 319.79, 0.50
312.01, 323.32, 0.50
314.19, 326.98, 0.50
316.18, 330.76, 0.50
317.98, 334.67, 0.50
319.58, 338.68, 0.50
320.98, 342.79, 0.50
322.16, 346.99, 0.50
323.12, 351.27, 0.50
323.86, 355.61, 0.50
324.38, 360.01, 0.50
324.66, 364.44, 0.50
324.71, 368.91, 0.50
324.52, 373.39, 0.50
324.10, 377.88, 0.50
323.44, 382.36, 0.50
322.54, 386.83, 0.50
321.40, 391.25, 0.50
320.02, 395.64, 0.50
318.41, 399.96, 0.50
316.56, 404.21, 0.50
314.49, 408.38, 0.50
312.18, 412.45, 0.50
309.66, 416.42, 0.50
306.92, 420.26, 0.50
303.96, 423.97, 0.50
300.80, 427.54, 0.50
297.44, 430.95, 0.50
293.89, 434.19, 0.50
290.16, 437.26, 0.50
286.26, 440.14, 0.50
282.19, 442.82, 0.50
277.97, 445.30, 0.50
273.60, 447.56, 0.50
269.10, 449.60, 0.50
264.48, 451.40, 0.50
259.75, 452.97, 0.50
254.92, 454.29, 0.50
250.01, 455.37, 0.50
245.03, 456.18, 0.50
245.03, 466.24, 1.00
245.34, 466.42, 1.00
245.68, 466.95, 1.00
246.08, 467.83, 1.00
246.58, 469.04, 1.00
247.20, 470.54, 1.00
247.97, 472.31, 1.00
248.90, 474.31, 1.00
250.00, 476.50, 1.00
251.30, 478.83, 1.00
252.79, 481.26, 1.00
254.46, 483.72, 1.00
256.32, 486.17, 1.00
258.34, 488.55, 1.00
260.50, 490.82, 1.00
262.78, 492.93, 1.00
265.15, 494.83, 1.00
267.57, 496.48, 1.00
270.00, 497.84, 1.00
272.40, 498.89, 1.00
274.73, 499.60, 1.00
276.95, 499.95, 1.00
279.00, 499.95, 1.00
280.84, 499.57, 1.00
282.44, 498.84, 1.00
283.76, 497.76, 1.00
284.76, 496.35, 1.00
285.42, 494.63, 1.00
285.71, 492.64, 1.00
285.61, 490.42, 1.00
285.12, 487.99, 1.00
284.23, 485.42, 1.00
282.95, 482.73, 1.00
281.29, 479.98, 1.00
279.27, 477.21, 1.00
276.91, 474.47, 1.00
274.26, 471.80, 1.00
271.34, 469.24, 1.00
268.21, 466.83, 1.00
264.91, 464.60, 1.00
261.49, 462.58, 1.00
258.02, 460.79, 1.00
254.55, 459.24, 1.00
251.13, 457.94, 1.00
247.83, 456.90, 1.00
244.70, 456.11, 1.00
241.78, 455.55, 1.00
239.13, 455.23, 1.00
236.80, 455.10, 1.00
234.81, 455.15, 1.00
233.20, 455.34, 1.00
232.00, 455.65, 1.00
231.21, 456.03, 1.00
230.85, 456.45, 1.00
230.92, 456.88, 1.00
231.40, 457.26, 1.00
232.29, 457.58, 1.00
233.56, 457.79, 1.00
235.17, 457.87, 1.00
237.10, 457.78, 1.00
239.30, 457.52, 1.00
241.73, 457.06, 1.00
244.32, 456.39, 1.00
247.04, 455.52, 1.00
249.82, 454.44, 1.00
252.61, 453.16, 1.00
255.35, 451.71, 1.00
258.00, 450.09, 1.00
260.50, 448.34, 1.00
262.80, 446.49, 1.00
264.87, 444.58, 1.00
266.68, 442.64, 1.00
268.18, 440.71, 1.00
269.36, 438.85, 1.00
270.20, 437.08, 1.00
270.69, 435.47, 1.00
270.84, 434.04, 1.00
270.64, 432.83, 1.00
270.12, 431.89, 1.00
269.29, 431.24, 1.00
268.18, 430.92, 1.00
266.81, 430.93, 1.00
265.23, 431.29, 1.00
263.47, 432.01, 1.00
261.57, 433.09, 1.00
259.59, 434.52, 1.00
257.55, 436.28, 1.00
255.51, 438.36, 1.00
253.51, 440.72, 1.00
251.59, 443.33, 1.00
249.78, 446.14, 1.00
248.11, 449.12, 1.00
246.63, 452.21, 1.00
245.34, 455.35, 1.00
244.26, 458.50, 1.00
243.41, 461.60, 1.00
242.78, 464.59, 1.00
242.38, 467.42, 1.00
242.20, 470.03, 1.00
242.22, 472.39, 1.00
242.43, 474.44, 1.00
242.79, 476.14, 1.00
243.29, 477.48, 1.00
243.88, 478.42, 1.00
244.54, 478.94, 1.00
245.22, 479.03, 1.00
245.90, 478.70, 1.00
246.52, 477.94, 1.00
247.06, 476.78, 1.00
247.49, 475.24, 1.00
247.77, 473.33, 1.00
247.88, 471.11, 1.00
247.79, 468.61, 1.00
247.49, 465.87, 1.00
246.96, 462.94, 1.00
246.21, 459.89, 1.00
245.23, 456.76, 1.00
244.04, 453.60, 1.00
242.63, 450.49, 1.00
241.05, 447.46, 1.00
239.30, 444.57, 1.00
237.42, 441.86, 1.00
235.45, 439.39, 1.00
233.43, 437.18, 1.00
231.38, 435.28, 1.00
229.37, 433.70, 1.00
227.43, 432.47, 1.00
225.61, 431.59, 1.00
223.95, 431.07, 1.00
222.49, 430.91, 1.00
221.26, 431.09, 1.00
220.30, 431.60, 1.00
219.64, 432.42, 1.00
219.30, 433.51, 1.00
219.30, 434.84, 1.00
219.65, 436.38, 1.00
220.34, 438.09, 1.00
221.37, 439.91, 1.00
222.74, 441.82, 1.00
224.41, 443.76, 1.00
226.37, 445.69, 1.00
228.58, 447.57, 1.00
231.01, 449.37, 1.00
233.60, 451.04, 1.00
236.31, 452.57, 1.00
239.09, 453.93, 1.00
241.88, 455.09, 1.00
244.64, 456.06, 1.00
247.29, 456.81, 1.00
249.80, 457.36, 1.00
